Temps;I;Temps;EA0;Temps;EA1
0.012892;0.337891463190317;0.012892;0.888099312782288;0.012892;5.97639416158199
0.012893;0.334577174236377;0.012893;0.868264615535736;0.012893;5.98135835677385
0.012894;0.346177185575167;0.012894;0.85834726691246;0.012894;5.99128674715757
0.012895;0.351148619006077;0.012895;0.848429918289185;0.012895;6.00121513754129
0.012896;0.362748630344868;0.012896;0.833553895354271;0.012896;6.00617933273315
0.012897;0.371034352729718;0.012897;0.808760523796082;0.012897;6.01114352792501
0.012898;0.376005786160628;0.012898;0.78892582654953;0.012898;6.00617933273315
0.012899;0.382634364068508;0.012899;0.779008477926254;0.012899;6.01114352792501
0.0129;0.389262941976388;0.0129;0.759173780679703;0.0129;6.02107191830873
0.012901;0.382634364068508;0.012901;0.744297757744789;0.012901;6.01114352792501
0.012902;0.394234375407298;0.012902;0.724463060498238;0.012902;6.02107191830873
0.012903;0.390920086453358;0.012903;0.709587037563324;0.012903;6.02107191830873
0.012904;0.384291508545478;0.012904;0.69471101462841;0.012904;6.01610772311687
0.012905;0.376005786160628;0.012905;0.669917643070221;0.012905;6.01610772311687
0.012906;0.380977219591538;0.012906;0.664958968758583;0.012906;6.01610772311687
0.012907;0.379320075114568;0.012907;0.645124271512032;0.012907;6.01610772311687
0.012908;0.392577230930328;0.012908;0.62528957426548;0.012908;6.01610772311687
0.012909;0.395891519884268;0.012909;0.610413551330566;0.012909;6.01114352792501
0.01291;0.405834386746089;0.01291;0.585620179772377;0.01291;5.99625094234943
0.012911;0.412462964653969;0.012911;0.55586813390255;0.012911;5.97639416158199
0.012912;0.417434398084879;0.012912;0.540992110967636;0.012912;5.97142996639013
0.012913;0.424062975992759;0.012913;0.526116088032722;0.012913;5.97142996639013
0.012914;0.429034409423669;0.012914;0.501322716474533;0.012914;5.95653738081455
0.012915;0.422405831515789;0.012915;0.481488019227982;0.012915;5.94164479523897
0.012916;0.419091542561849;0.012916;0.466611996293068;0.012916;5.93668060004711
0.012917;0.409148675700029;0.012917;0.436859950423241;0.012917;5.91682381927967
0.012918;0.410805820176999;0.012918;0.426942601799965;0.012918;5.91185962408781
0.012919;0.402520097792149;0.012919;0.412066578865051;0.012919;5.90193123370409
0.01292;0.405834386746089;0.01292;0.382314532995224;0.01292;5.88207445293665
0.012921;0.407491531223059;0.012921;0.36743851006031;0.012921;5.87214606255293
0.012922;0.430691553900639;0.012922;0.352562487125397;0.012922;5.85725347697735
0.012923;0.430691553900639;0.012923;0.317851766943932;0.012923;5.83243250101805
0.012924;0.437320131808519;0.012924;0.29801706969738;0.012924;5.80761152505875
0.012925;0.443948709716399;0.012925;0.273223698139191;0.012925;5.78279054909945
0.012926;0.44560585419337;0.012926;0.253389000892639;0.012926;5.77286215871572
0.012927;0.440634420762459;0.012927;0.233554303646088;0.012927;5.75300537794828
0.012928;0.442291565239429;0.012928;0.208760932087898;0.012928;5.72818440198898
0.012929;0.429034409423669;0.012929;0.188926234841347;0.012929;5.70336342602968
0.01293;0.425720120469729;0.01293;0.164132863283157;0.01293;5.6884708404541
0.012931;0.412462964653969;0.012931;0.149256840348244;0.012931;5.6636498644948
0.012932;0.419091542561849;0.012932;0.129422143101692;0.012932;5.64379308372736
0.012933;0.422405831515789;0.012933;0.104628771543503;0.012933;5.6140079125762
0.012934;0.427377264946699;0.012934;0.0847940742969513;0.012934;5.59415113180876
0.012935;0.432348698377609;0.012935;0.0649593770503998;0.012935;5.5643659606576
0.012936;0.442291565239429;0.012936;0.0352073311805725;0.012936;5.52465239912272
0.012937;0.44726299867034;0.012937;0.0104139596223831;0.012937;5.49983142316341
0.012938;0.45057728762428;0.012938;-0.0193380862474442;0.012938;5.46011786162853
0.012939;0.442291565239429;0.012939;-0.0391727834939957;0.012939;5.43033269047737
0.01294;0.44560585419337;0.01294;-0.0639661550521851;0.01294;5.40054751932621
0.012941;0.438977276285489;0.012941;-0.0788421779870987;0.012941;5.37076234817505
0.012942;0.432348698377609;0.012942;-0.0986768752336502;0.012942;5.34097717702389
0.012943;0.420748687038819;0.012943;-0.128428921103477;0.012943;5.31119200587273
0.012944;0.425720120469729;0.012944;-0.148263618350029;0.012944;5.27644263952971
0.012945;0.415777253607909;0.012945;-0.163139641284943;0.012945;5.24665746837854
0.012946;0.419091542561849;0.012946;-0.182974338531494;0.012946;5.21190810203552
0.012947;0.424062975992759;0.012947;-0.202809035778046;0.012947;5.18708712607622
0.012948;0.430691553900639;0.012948;-0.232561081647873;0.012948;5.14240936934948
0.012949;0.432348698377609;0.012949;-0.257354453206062;0.012949;5.09773161262274
0.01295;0.432348698377609;0.01295;-0.28710649907589;0.01295;5.04808966070414
0.012951;0.415777253607909;0.012951;-0.301982522010803;0.012951;5.01830448955297
0.012952;0.435662987331549;0.012952;-0.326775893568993;0.012952;4.98355512320995
0.012953;0.432348698377609;0.012953;-0.346610590815544;0.012953;4.94880575686693
0.012954;0.429034409423669;0.012954;-0.366445288062096;0.012954;4.90909219533205
0.012955;0.417434398084879;0.012955;-0.391238659620285;0.012955;4.86441443860531
0.012956;0.412462964653969;0.012956;-0.411073356866837;0.012956;4.82966507226229
0.012957;0.402520097792149;0.012957;-0.430908054113388;0.012957;4.78498731553555
0.012958;0.400862953315179;0.012958;-0.45074275135994;0.012958;4.75023794919252
0.012959;0.399205808838208;0.012959;-0.465618774294853;0.012959;4.71052438765764
0.01296;0.395891519884268;0.01296;-0.485453471541405;0.01296;4.67081082612276
0.012961;0.399205808838208;0.012961;-0.505288168787956;0.012961;4.63606145977974
0.012962;0.400862953315179;0.012962;-0.530081540346146;0.012962;4.58145531266928
0.012963;0.414120109130939;0.012963;-0.559833586215973;0.012963;4.53181336075068
0.012964;0.414120109130939;0.012964;-0.574709609150887;0.012964;4.49209979921579
0.012965;0.410805820176999;0.012965;-0.594544306397438;0.012965;4.44742204248905
0.012966;0.410805820176999;0.012966;-0.61437900364399;0.012966;4.40274428576231
0.012967;0.397548664361238;0.012967;-0.634213700890541;0.012967;4.35806652903557
0.012968;0.389262941976388;0.012968;-0.654048398137093;0.012968;4.31338877230883
0.012969;0.380977219591538;0.012969;-0.673883095383644;0.012969;4.27367521077394
0.01297;0.367720063775778;0.01297;-0.688759118318558;0.01297;4.22403325885534
0.012971;0.367720063775778;0.012971;-0.703635141253471;0.012971;4.18431969732046
0.012972;0.359434341390928;0.012972;-0.718511164188385;0.012972;4.13964194059372
0.012973;0.364405774821838;0.012973;-0.738345861434937;0.012973;4.09496418386698
0.012974;0.374348641683658;0.012974;-0.75322188436985;0.012974;4.0552506223321
0.012975;0.369377208252748;0.012975;-0.782973930239677;0.012975;3.99568028002977
0.012976;0.379320075114568;0.012976;-0.802808627486229;0.012976;3.94603832811117
0.012977;0.374348641683658;0.012977;-0.812725976109505;0.012977;3.90136057138443
0.012978;0.374348641683658;0.012978;-0.827601999044418;0.012978;3.86164700984955
0.012979;0.361091485867898;0.012979;-0.84743669629097;0.012979;3.80704086273909
0.01298;0.354462907960018;0.01298;-0.867271393537521;0.01298;3.75243471562862
0.012981;0.349491474529107;0.012981;-0.882147416472435;0.012981;3.71272115409374
0.012982;0.332920029759407;0.012982;-0.897023439407349;0.012982;3.66307920217514
0.012983;0.314691440512737;0.012983;-0.906940788030624;0.012983;3.62336564064026
0.012984;0.319662873943647;0.012984;-0.9168581366539;0.012984;3.57372368872166
0.012985;0.319662873943647;0.012985;-0.926775485277176;0.012985;3.53897432237864
0.012986;0.319662873943647;0.012986;-0.94165150821209;0.012986;3.48933237046003
0.012987;0.326291451851527;0.012987;-0.951568856835365;0.012987;3.44465461373329
0.012988;0.327948596328497;0.012988;-0.976362228393555;0.012988;3.39004846662283
0.012989;0.326291451851527;0.012989;-0.981320902705193;0.012989;3.35033490508795
0.01299;0.309720007081827;0.01299;-1.00115559995174;0.01299;3.29572875797749
0.012991;0.314691440512737;0.012991;-1.01603162288666;0.012991;3.24112261086702
0.012992;0.316348584989707;0.012992;-1.02594897150993;0.012992;3.20140904933214
0.012993;0.293148562312126;0.012993;-1.03586632013321;0.012993;3.1567312926054
0.012994;0.288177128881216;0.012994;-1.05074234306812;0.012994;3.1070893406868
0.012995;0.276577117542426;0.012995;-1.0606596916914;0.012995;3.06241158396006
0.012996;0.273262828588486;0.012996;-1.06561836600304;0.012996;3.02269802242517
0.012997;0.261662817249695;0.012997;-1.07057704031467;0.012997;2.97802026569843
0.012998;0.261662817249695;0.012998;-1.08049438893795;0.012998;2.93830670416355
0.012999;0.273262828588486;0.012999;-1.08545306324959;0.012999;2.89362894743681
0.013;0.264977106203636;0.013;-1.1003290861845;0.013;2.84398699551821
0.013001;0.271605684111516;0.013001;-1.11520510911942;0.013001;2.79434504359961
0.013002;0.266634250680606;0.013002;-1.12016378343105;0.013002;2.75463148206472
0.013003;0.260005672772725;0.013003;-1.12512245774269;0.013003;2.70498953014612
0.013004;0.263319961726665;0.013004;-1.13008113205433;0.013004;2.66527596861124
0.013005;0.243434228003025;0.013005;-1.13503980636597;0.013005;2.62556240707636
0.013006;0.241777083526055;0.013006;-1.14495715498924;0.013006;2.58088465034962
0.013007;0.226862783233325;0.013007;-1.14991582930088;0.013007;2.54117108881474
0.013008;0.213605627417564;0.013008;-1.15983317792416;0.013008;2.49649333208799
0.013009;0.211948482940594;0.013009;-1.15487450361252;0.013009;2.46174396574497
0.01301;0.198691327124834;0.01301;-1.15487450361252;0.01301;2.42203040421009
0.013011;0.208634193986654;0.013011;-1.15487450361252;0.013011;2.38728103786707
0.013012;0.205319905032714;0.013012;-1.16479185223579;0.013012;2.34260328114033
0.013013;0.198691327124834;0.013013;-1.16479185223579;0.013013;2.29792552441359
0.013014;0.205319905032714;0.013014;-1.17470920085907;0.013014;2.26317615807056
0.013015;0.200348471601804;0.013015;-1.17966787517071;0.013015;2.21849840134382
0.013016;0.198691327124834;0.013016;-1.17470920085907;0.013016;2.1837490350008
0.013017;0.190405604739984;0.013017;-1.17470920085907;0.013017;2.14403547346592
0.013018;0.188748460263014;0.013018;-1.17966787517071;0.013018;2.1092861071229
0.013019;0.175491304447254;0.013019;-1.17966787517071;0.013019;2.06957254558802
0.01302;0.158919859677553;0.01302;-1.18462654948235;0.01302;2.034823179245
0.013021;0.163891293108463;0.013021;-1.17470920085907;0.013021;2.01000220328569
0.013022;0.147319848338763;0.013022;-1.17470920085907;0.013022;1.97028864175081
0.013023;0.135719836999973;0.013023;-1.16975052654743;0.013023;1.94050347059965
0.013024;0.137376981476943;0.013024;-1.16479185223579;0.013024;1.91568249464035
0.013025;0.134062692523003;0.013025;-1.15983317792416;0.013025;1.88093312829733
0.013026;0.140691270430883;0.013026;-1.15487450361252;0.013026;1.85114795714617
0.013027;0.132405548046033;0.013027;-1.15983317792416;0.013027;1.81143439561129
0.013028;0.135719836999973;0.013028;-1.15983317792416;0.013028;1.7717208340764
0.013029;0.124119825661182;0.013029;-1.15487450361252;0.013029;1.7468998581171
0.01303;0.115834103276332;0.01303;-1.14991582930088;0.01303;1.7220788821578
0.013031;0.132405548046033;0.013031;-1.1399984806776;0.013031;1.69229371100664
0.013032;0.115834103276332;0.013032;-1.1399984806776;0.013032;1.66747273504734
0.013033;0.100919802983602;0.013033;-1.13008113205433;0.013033;1.64265175908804
0.013034;0.0926340805987517;0.013034;-1.12512245774269;0.013034;1.61286658793688
0.013035;0.0793769247829914;0.013035;-1.11024643480778;0.013035;1.58804561197758
0.013036;0.0760626358290513;0.013036;-1.09537041187286;0.013036;1.56322463601828
0.013037;0.0710912023981412;0.013037;-1.09041173756123;0.013037;1.53343946486712
0.013038;0.0744054913520813;0.013038;-1.08545306324959;0.013038;1.50365429371595
0.013039;0.0760626358290513;0.013039;-1.08049438893795;0.013039;1.46890492737293
0.01304;0.0744054913520813;0.01304;-1.07057704031467;0.01304;1.43415556102991
0.013041;0.0810340692599614;0.013041;-1.06561836600304;0.013041;1.40437038987875
0.013042;0.0777197803060214;0.013042;-1.05074234306812;0.013042;1.36962102353573
0.013043;0.0710912023981412;0.013043;-1.04082499444485;0.013043;1.34480004757643
0.013044;0.0644626244902611;0.013044;-1.03090764582157;0.013044;1.31005068123341
0.013045;0.0528626131514708;0.013045;-1.0209902971983;0.013045;1.27530131489038
0.013046;0.0412626018126806;0.013046;-1.01107294857502;0.013046;1.25048033893108
0.013047;0.0280054459969203;0.013047;-0.996196925640106;0.013047;1.21573097258806
0.013048;0.0230340125660102;0.013048;-0.981320902705193;0.013048;1.19587419182062
0.013049;0.0114340012272199;0.013049;-0.966444879770279;0.013049;1.16608902066946
0.01305;0.00646256779630979;0.01305;-0.951568856835365;0.01305;1.14126804471016
0.013051;0.0296625904738903;0.013051;-0.936692833900452;0.013051;1.10651867836714
0.013052;0.0263483015199502;0.013052;-0.926775485277176;0.013052;1.07673350721598
0.013053;0.0230340125660102;0.013053;-0.921816810965538;0.013053;1.0370199456811
0.013054;0.0280054459969203;0.013054;-0.906940788030624;0.013054;1.00723477452993
0.013055;0.0246911570429802;0.013055;-0.897023439407349;0.013055;0.982413798570633
0.013056;0.0180625791351;0.013056;-0.877188742160797;0.013056;0.952628627419472
0.013057;0.00811971227327983;0.013057;-0.867271393537521;0.013057;0.922843456268311
0.013058;0.00480542331933975;0.013058;-0.852395370602608;0.013058;0.89802248030901
0.013059;-0.00513744354248047;0.013059;-0.832560673356056;0.013059;0.868237309157848
0.01306;-0.0316517551740011;0.01306;-0.82264332473278;0.01306;0.838452138006687
0.013061;-0.0217088883121808;0.013061;-0.802808627486229;0.013061;0.818595357239246
0.013062;-0.0233660327891509;0.013062;-0.782973930239677;0.013062;0.798738576471806
0.013063;-0.028337466220061;0.013063;-0.763139232993126;0.013063;0.773917600512505
0.013064;-0.0233660327891509;0.013064;-0.748263210058212;0.013064;0.744132429361343
0.013065;-0.0217088883121808;0.013065;-0.733387187123299;0.013065;0.719311453402042
0.013066;-0.0217088883121808;0.013066;-0.723469838500023;0.013066;0.689526282250881
0.013067;-0.0217088883121808;0.013067;-0.708593815565109;0.013067;0.65974111109972
0.013068;-0.0333088996509711;0.013068;-0.693717792630196;0.013068;0.639884330332279
0.013069;-0.0266803217430909;0.013069;-0.673883095383644;0.013069;0.620027549564838
0.01307;-0.0333088996509711;0.01307;-0.654048398137093;0.01307;0.600170768797398
0.013071;-0.0366231886049112;0.013071;-0.634213700890541;0.013071;0.575349792838097
0.013072;-0.0449089109897614;0.013072;-0.619337677955627;0.013072;0.550528816878796
0.013073;-0.0531946333746115;0.013073;-0.604461655020714;0.013073;0.530672036111355
0.013074;-0.0565089223285516;0.013074;-0.584626957774162;0.013074;0.510815255343914
0.013075;-0.0631375002364318;0.013075;-0.564792260527611;0.013075;0.500886864960194
0.013076;-0.0631375002364318;0.013076;-0.539998888969421;0.013076;0.485994279384613
0.013077;-0.0581660668055216;0.013077;-0.530081540346146;0.013077;0.456209108233452
0.013078;-0.0548517778515816;0.013078;-0.510246843099594;0.013078;0.441316522657871
0.013079;-0.0548517778515816;0.013079;-0.500329494476318;0.013079;0.41153135150671
0.01308;-0.0631375002364318;0.01308;-0.480494797229767;0.01308;0.396638765931129
0.013081;-0.0598232112824917;0.013081;-0.460660099983215;0.013081;0.381746180355549
0.013082;-0.0415946220358213;0.013082;-0.445784077048302;0.013082;0.366853594779968
0.013083;-0.0548517778515816;0.013083;-0.42594937980175;0.013083;0.351961009204388
0.013084;-0.0631375002364318;0.013084;-0.411073356866837;0.013084;0.332104228436947
0.013085;-0.0714232226212819;0.013085;-0.391238659620285;0.013085;0.322175838053226
0.013086;-0.0797089450061321;0.013086;-0.371403962373734;0.013086;0.317211642861366
0.013087;-0.0863375229140123;0.013087;-0.346610590815544;0.013087;0.312247447669506
0.013088;-0.0946232452988625;0.013088;-0.326775893568993;0.013088;0.297354862093925
0.013089;-0.0896518118679523;0.013089;-0.306941196322441;0.013089;0.292390666902065
0.01309;-0.0913089563449224;0.01309;-0.28710649907589;0.01309;0.282462276518345
0.013091;-0.0780518005291621;0.013091;-0.272230476140976;0.013091;0.272533886134624
0.013092;-0.0681089336673419;0.013092;-0.257354453206062;0.013092;0.257641300559044
0.013093;-0.073080367098252;0.013093;-0.247437104582787;0.013093;0.242748714983463
0.013094;-0.0681089336673419;0.013094;-0.227602407336235;0.013094;0.237784519791603
0.013095;-0.0664517891903718;0.013095;-0.207767710089684;0.013095;0.232820324599743
0.013096;-0.073080367098252;0.013096;-0.19289168715477;0.013096;0.232820324599743
0.013097;-0.0797089450061321;0.013097;-0.168098315596581;0.013097;0.222891934216022
0.013098;-0.0913089563449224;0.013098;-0.148263618350029;0.013098;0.222891934216022
0.013099;-0.0946232452988625;0.013099;-0.128428921103477;0.013099;0.227856129407883
0.0131;-0.109537545591593;0.0131;-0.113552898168564;0.0131;0.227856129407883
0.013101;-0.0995946787297726;0.013101;-0.0838008522987366;0.013101;0.232820324599743
0.013102;-0.0979375342528025;0.013102;-0.0689248293638229;0.013102;0.232820324599743
0.013103;-0.0879946673909823;0.013103;-0.0540488064289093;0.013103;0.237784519791603
0.013104;-0.0830232339600722;0.013104;-0.0391727834939957;0.013104;0.232820324599743
0.013105;-0.0780518005291621;0.013105;-0.024296760559082;0.013105;0.227856129407883
0.013106;-0.0714232226212819;0.013106;-0.0143794119358063;0.013106;0.232820324599743
0.013107;-0.073080367098252;0.013107;0.015372633934021;0.013107;0.242748714983463
0.013108;-0.0780518005291621;0.013108;0.0252899825572968;0.013108;0.247712910175323
0.013109;-0.0813660894831022;0.013109;0.0352073311805725;0.013109;0.242748714983463
0.01311;-0.0946232452988625;0.01311;0.0600007027387619;0.01311;0.257641300559044
0.013111;-0.0896518118679523;0.013111;0.0748767256736755;0.013111;0.272533886134624
0.013112;-0.0995946787297726;0.013112;0.0947114229202271;0.013112;0.282462276518345
0.013113;-0.0995946787297726;0.013113;0.114546120166779;0.013113;0.297354862093925
0.013114;-0.0946232452988625;0.013114;0.139339491724968;0.013114;0.322175838053226
0.013115;-0.0962803897758325;0.013115;0.154215514659882;0.013115;0.332104228436947
0.013116;-0.0830232339600722;0.013116;0.169091537594795;0.013116;0.346996814012527
0.013117;-0.073080367098252;0.013117;0.183967560529709;0.013117;0.356925204396248
0.013118;-0.0714232226212819;0.013118;0.193884909152985;0.013118;0.366853594779968
0.013119;-0.0697660781443119;0.013119;0.213719606399536;0.013119;0.391674570739269
0.01312;-0.074737511575222;0.01312;0.22859562933445;0.01312;0.40656715631485
0.013121;-0.0631375002364318;0.013121;0.243471652269363;0.013121;0.426423937082291
0.013122;-0.0681089336673419;0.013122;0.258347675204277;0.013122;0.446280717849731
0.013123;-0.0797089450061321;0.013123;0.273223698139191;0.013123;0.466137498617172
0.013124;-0.0813660894831022;0.013124;0.288099721074104;0.013124;0.490958474576473
0.013125;-0.0797089450061321;0.013125;0.307934418320656;0.013125;0.520743645727634
0.013126;-0.0896518118679523;0.013126;0.317851766943932;0.013126;0.535636231303215
0.013127;-0.0929661008218924;0.013127;0.347603812813759;0.013127;0.580313988029957
0.013128;-0.0813660894831022;0.013128;0.357521161437035;0.013128;0.610099159181118
0.013129;-0.0598232112824917;0.013129;0.372397184371948;0.013129;0.639884330332279
0.01313;-0.0664517891903718;0.01313;0.382314532995224;0.01313;0.66470530629158
0.013131;-0.0565089223285516;0.013131;0.397190555930138;0.013131;0.694490477442741
0.013132;-0.0531946333746115;0.013132;0.407107904553413;0.013132;0.729239843785763
0.013133;-0.0449089109897614;0.013133;0.426942601799965;0.013133;0.763989210128784
0.013134;-0.0531946333746115;0.013134;0.436859950423241;0.013134;0.793774381279945
0.013135;-0.0498803444206715;0.013135;0.456694647669792;0.013135;0.838452138006687
0.013136;-0.0515374888976415;0.013136;0.46165332198143;0.013136;0.868237309157848
0.013137;-0.0581660668055216;0.013137;0.481488019227982;0.013137;0.91291506588459
0.013138;-0.0598232112824917;0.013138;0.501322716474533;0.013138;0.962557017803192
0.013139;-0.0647946447134018;0.013139;0.511240065097809;0.013139;1.00227057933807
0.01314;-0.0598232112824917;0.01314;0.526116088032722;0.01314;1.04694833606482
0.013141;-0.0482231999437014;0.013141;0.540992110967636;0.013141;1.09659028798342
0.013142;-0.0449089109897614;0.013142;0.55586813390255;0.013142;1.14623223990202
0.013143;-0.0333088996509711;0.013143;0.560826808214188;0.013143;1.1859458014369
0.013144;-0.0316517551740011;0.013144;0.575702831149101;0.013144;1.2355877533555
0.013145;-0.028337466220061;0.013145;0.580661505460739;0.013145;1.27530131489038
0.013146;-0.0183945993582408;0.013146;0.605454877018929;0.013146;1.34480004757643
0.013147;-0.0167374548812707;0.013147;0.615372225642204;0.013147;1.39444199949503
0.013148;-0.0233660327891509;0.013148;0.62528957426548;0.013148;1.44904814660549
0.013149;-0.0200517438352108;0.013149;0.640165597200394;0.013149;1.50861848890781
0.01315;-0.029994610697031;0.01315;0.655041620135307;0.01315;1.56818883121014
0.013151;-0.0266803217430909;0.013151;0.660000294446945;0.013151;1.62775917351246
0.013152;-0.028337466220061;0.013152;0.674876317381859;0.013152;1.68732951581478
0.013153;-0.0233660327891509;0.013153;0.689752340316772;0.013153;1.76179244369268
0.013154;-0.0200517438352108;0.013154;0.704628363251686;0.013154;1.82632698118687
0.013155;-0.00679458801945051;0.013155;0.7195043861866;0.013155;1.89582571387291
0.013156;-0.00513744354248047;0.013156;0.724463060498238;0.013156;1.96036025136709
0.013157;0.00977685675024986;0.013157;0.729421734809875;0.013157;2.01993059366941
0.013158;0.01474829018116;0.013158;0.744297757744789;0.013158;2.09439352154732
0.013159;0.0180625791351;0.013159;0.754215106368065;0.013159;2.1589280590415
0.01316;0.0197197236120701;0.01316;0.764132454991341;0.01316;2.22346259653568
0.013161;0.0246911570429802;0.013161;0.779008477926254;0.013161;2.29296132922173
0.013162;0.01640543465813;0.013162;0.783967152237892;0.013162;2.35749586671591
0.013163;0.01640543465813;0.013163;0.808760523796082;0.013163;2.43195879459381
0.013164;0.00314827884236972;0.013164;0.808760523796082;0.013164;2.48656494170427
0.013165;0.0130911457041899;0.013165;0.833553895354271;0.013165;2.56599206477404
0.013166;0.00646256779630979;0.013166;0.838512569665909;0.013166;2.6205982118845
0.013167;0.0213768680890401;0.013167;0.848429918289185;0.013167;2.68513274937868
0.013168;0.0346340239048004;0.013168;0.853388592600822;0.013168;2.73973889648914
0.013169;0.0462340352435907;0.013169;0.863305941224098;0.013169;2.80427343398333
0.01317;0.0495483241975307;0.01317;0.868264615535736;0.01317;2.85391538590193
0.013171;0.061148335536321;0.013171;0.878181964159012;0.013171;2.91348572820425
0.013172;0.061148335536321;0.013172;0.888099312782288;0.013172;2.97305607050657
0.013173;0.0677769134442012;0.013173;0.893057987093925;0.013173;3.02766221761703
0.013174;0.062805480013291;0.013174;0.907934010028839;0.013174;3.09219675511122
0.013175;0.059491191059351;0.013175;0.912892684340477;0.013175;3.14183870702982
0.013176;0.059491191059351;0.013176;0.922810032963753;0.013176;3.206373244524
0.013177;0.059491191059351;0.013177;0.932727381587029;0.013177;3.26097939163446
0.013178;0.0561769021054109;0.013178;0.942644730210304;0.013178;3.32054973393679
0.013179;0.0661197689672311;0.013179;0.95256207883358;0.013179;3.38508427143097
0.01318;0.0777197803060214;0.01318;0.962479427456856;0.01318;3.43969041854143
0.013181;0.0893197916448116;0.013181;0.967438101768494;0.013181;3.49429656565189
0.013182;0.0926340805987517;0.013182;0.967438101768494;0.013182;3.53897432237864
0.013183;0.105891236414512;0.013183;0.972396776080132;0.013183;3.58861627429724
0.013184;0.105891236414512;0.013184;0.977355450391769;0.013184;3.63825822621584
0.013185;0.117491247753302;0.013185;0.987272799015045;0.013185;3.69782856851816
0.013186;0.110862669845422;0.013186;0.987272799015045;0.013186;3.7425063252449
0.013187;0.112519814322392;0.013187;0.992231473326683;0.013187;3.79214827716351
0.013188;0.119148392230272;0.013188;1.0071074962616;0.013188;3.85171861946583
0.013189;0.104234091937542;0.013189;1.0071074962616;0.013189;3.89639637619257
0.01319;0.112519814322392;0.01319;1.0071074962616;0.01319;3.94603832811117
0.013191;0.119148392230272;0.013191;1.01702484488487;0.013191;4.00064447522163
0.013192;0.120805536707242;0.013192;1.02198351919651;0.013192;4.0552506223321
0.013193;0.130748403569063;0.013193;1.02694219350815;0.013193;4.09992837905884
0.013194;0.137376981476943;0.013194;1.03190086781979;0.013194;4.14957033097744
0.013195;0.152291281769673;0.013195;1.02694219350815;0.013195;4.18928389251232
0.013196;0.157262715200583;0.013196;1.02694219350815;0.013196;4.23396164923906
0.013197;0.160577004154523;0.013197;1.02694219350815;0.013197;4.27367521077394
0.013198;0.165548437585433;0.013198;1.03190086781979;0.013198;4.32331716269255
0.013199;0.175491304447254;0.013199;1.03190086781979;0.013199;4.36303072422743
0.0132;0.168862726539373;0.0132;1.03685954213142;0.0132;4.40770848095417
0.013201;0.162234148631493;0.013201;1.03190086781979;0.013201;4.44742204248905
0.013202;0.173834159970284;0.013202;1.03190086781979;0.013202;4.49209979921579
0.013203;0.168862726539373;0.013203;1.03190086781979;0.013203;4.53181336075068
0.013204;0.170519871016343;0.013204;1.03685954213142;0.013204;4.58145531266928
0.013205;0.163891293108463;0.013205;1.0467768907547;0.013205;4.63109726458788
0.013206;0.178805593401194;0.013206;1.04181821644306;0.013206;4.6658466309309
0.013207;0.198691327124834;0.013207;1.04181821644306;0.013207;4.70556019246578
0.013208;0.198691327124834;0.013208;1.03190086781979;0.013208;4.73038116842508
0.013209;0.208634193986654;0.013209;1.02694219350815;0.013209;4.7651305347681
0.01321;0.225205638756355;0.01321;1.02198351919651;0.01321;4.79987990111113
0.013211;0.230177072187265;0.013211;1.02198351919651;0.013211;4.83462926745415
0.013212;0.230177072187265;0.013212;1.02198351919651;0.013212;4.87434282898903
0.013213;0.231834216664235;0.013213;1.01206617057323;0.013213;4.90412800014019
0.013214;0.228519927710295;0.013214;1.01702484488487;0.013214;4.94384156167507
0.013215;0.226862783233325;0.013215;1.0071074962616;0.013215;4.97362673282623
0.013216;0.216919916371504;0.013216;1.0071074962616;0.013216;5.00837609916925
0.013217;0.225205638756355;0.013217;1.00214882194996;0.013217;5.04312546551228
0.013218;0.228519927710295;0.013218;1.00214882194996;0.013218;5.0778748318553
0.013219;0.233491361141205;0.013219;0.997190147638321;0.013219;5.10766000300646
0.01322;0.250062805910905;0.01322;0.992231473326683;0.01322;5.14240936934948
0.013221;0.266634250680606;0.013221;0.982314124703407;0.013221;5.15730195492506
0.013222;0.264977106203636;0.013222;0.972396776080132;0.013222;5.18708712607622
0.013223;0.278234262019396;0.013223;0.967438101768494;0.013223;5.21190810203552
0.013224;0.284862839927276;0.013224;0.957520753145218;0.013224;5.23672907799482
0.013225;0.281548550973336;0.013225;0.95256207883358;0.013225;5.26651424914598
0.013226;0.276577117542426;0.013226;0.942644730210304;0.013226;5.29133522510529
0.013227;0.274919973065456;0.013227;0.937686055898666;0.013227;5.31119200587273
0.013228;0.274919973065456;0.013228;0.922810032963753;0.013228;5.33104878664017
0.013229;0.266634250680606;0.013229;0.922810032963753;0.013229;5.36083395779133
0.01323;0.276577117542426;0.01323;0.912892684340477;0.01323;5.38069073855877
0.013231;0.286519984404246;0.013231;0.907934010028839;0.013231;5.40551171451807
0.013232;0.289834273358186;0.013232;0.898016661405563;0.013232;5.42536849528551
0.013233;0.303091429173946;0.013233;0.888099312782288;0.013233;5.44522527605295
0.013234;0.313034296035767;0.013234;0.868264615535736;0.013234;5.45018947124481
0.013235;0.322977162897587;0.013235;0.85834726691246;0.013235;5.47004625201225
0.013236;0.324634307374557;0.013236;0.848429918289185;0.013236;5.48493883758783
0.013237;0.327948596328497;0.013237;0.838512569665909;0.013237;5.49983142316341
0.013238;0.326291451851527;0.013238;0.823636546730995;0.013238;5.50975981354713
